program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count
101310164,2022,52,9.0,7,14,35
101510286,2022,52,4.7,24,32,43
107310085,2022,52,9.2,3,8,32
102710096,2022,52,4.0,14,30,50
103010391,2022,41,4.4,13,31,35
103910064,2022,52,6.3,13,24,40
101410463,2022,72,6.5,15,36,56
104210623,2022,52,7.2,10,16,36
104510065,2022,52,8.2,4,16,35
107710036,2022,52,4.7,19,32,45
107410084,2022,52,3.8,20,34,48
202411651,2022,8,5.4,2,3,6
105490024,2022,52,4.8,10,25,47
111610485,2022,57,3.1,19,45,55
202210320,2022,7,3.1,4,6,6
107210192,2022,82,2.8,37,63,79
103110196,2022,82,4.0,25,55,72
105910058,2022,52,9.3,7,11,34
106410069,2022,52,6.9,2,13,43
106910073,2022,52,5.0,14,29,45
107090155,2022,52,8.7,4,10,32
108990372,2022,52,3.9,15,32,48
105310107,2022,52,6.1,13,27,42
106010452,2022,52,5.8,12,27,42
107810026,2022,52,8.1,3,16,36
108110048,2022,52,7.3,10,20,35
108710227,2022,52,8.8,10,17,33
109010116,2022,52,7.7,12,20,36
102610088,2022,52,5.8,12,24,41
112110141,2022,52,4.9,21,33,43
110210136,2022,31,5.9,9,15,24
110310205,2022,52,7.8,7,13,37
106390069,2022,52,8.5,5,14,35
101610258,2022,52,8.3,3,12,35
103310494,2022,52,8.4,7,13,33
300290432,2022,0,,0,0,0
300290433,2022,0,,0,0,0
300312328,2022,5,8.4,0,2,3
300410746,2022,8,8.0,2,3,5
300710885,2022,1,1.0,1,1,1
300810203,2022,2,1.5,1,2,2
300110176,2022,5,6.8,1,1,4
300511143,2022,2,1.0,2,2,2
409610558,2022,0,,0,0,0
301310153,2022,7,6.9,0,1,6
100410042,2022,52,6.4,15,28,38
100910064,2022,52,7.4,9,15,37
200611285,2022,8,4.6,1,4,7
104810971,2022,62,2.3,44,54,59
110590037,2022,41,7.6,8,16,27
100310925,2022,41,4.4,8,24,37
100110099,2022,52,7.1,10,21,37
109710109,2022,62,3.6,24,43,57
108610079,2022,52,4.0,20,34,48
109410475,2022,52,6.1,12,23,42
103610058,2022,52,9.5,5,15,28
104210086,2022,52,2.6,22,40,51
104910043,2022,52,12.6,3,6,19
109290270,2022,52,7.1,5,19,38
201410577,2022,9,3.9,5,7,7
202411669,2022,47,2.8,19,31,46
203210485,2022,47,3.3,29,36,44
203210449,2022,8,1.9,5,7,8
202210322,2022,32,4.9,9,19,29
110110394,2022,62,2.1,39,54,61
103410784,2022,62,2.3,36,55,60
103510095,2022,62,2.4,35,51,59
100610058,2022,52,8.2,9,13,34
107010201,2022,62,5.1,20,34,54
103210035,2022,52,7.3,8,17,37
102510044,2022,52,9.6,5,12,31
107610073,2022,52,6.6,6,22,39
108010331,2022,52,7.9,5,16,37
108310346,2022,52,9.0,5,16,30
108810086,2022,52,5.3,14,23,48
106810056,2022,52,7.8,0,11,36
300210696,2022,10,3.9,2,5,10
300312319,2022,1,8.0,0,0,1
300312346,2022,15,3.3,4,9,15
300410067,2022,5,3.0,0,4,5
300710876,2022,5,5.2,1,2,5
300810187,2022,3,4.3,1,2,3
300110167,2022,19,1.8,8,19,19
300111474,2022,3,4.3,0,1,3
300510136,2022,12,9.8,1,2,7
409610567,2022,1,1.0,1,1,1
409610576,2022,0,,0,0,0
301310144,2022,3,5.3,0,0,3
300210696,2021,17,8.1,3,5,11
409610558,2021,0,,0,0,0
109010116,2021,52,4.5,16,39,47
102910137,2021,47,3.2,31,38,43
301310153,2021,4,2.5,1,3,4
108710227,2021,52,6.7,10,18,43
300110167,2021,22,2.2,6,22,22
100410042,2021,52,6.3,10,18,44
108110048,2021,52,5.9,13,22,43
100910064,2021,52,5.8,6,23,42
107810026,2021,52,7.4,10,18,37
200611285,2021,8,3.4,1,6,8
106010452,2021,52,3.6,17,35,49
104810971,2021,62,1.6,45,55,62
105310107,2021,52,3.8,21,36,46
110590037,2021,41,5.7,4,16,37
108990372,2021,52,3.8,20,32,50
100310925,2021,41,6.7,6,16,32
107090155,2021,52,6.7,7,16,38
100110099,2021,52,6.4,6,19,42
106910073,2021,52,3.9,11,30,50
300111474,2021,6,2.2,1,6,6
109710109,2021,62,3.3,23,49,56
106410069,2021,52,7.1,12,19,37
108610079,2021,52,4.4,15,27,48
105910058,2021,52,9.9,7,16,27
109410475,2021,52,6.4,7,20,42
103110196,2021,82,4.8,14,46,71
103610058,2021,52,8.8,7,18,28
107210192,2021,82,1.8,51,77,81
104210086,2021,52,2.7,30,42,50
202210320,2021,6,1.3,5,6,6
104910043,2021,52,8.4,9,22,34
111610485,2021,57,2.1,31,51,56
301310144,2021,5,11.0,1,1,2
109290270,2021,52,4.9,15,24,45
300510136,2021,20,12.8,1,3,8
201410577,2021,8,1.8,5,7,8
105490024,2021,52,4.6,8,21,48
202411651,2021,8,4.5,2,5,7
202411669,2021,42,3.4,11,28,40
201410586,2021,42,2.9,18,39,40
203210485,2021,42,1.9,27,36,42
107410084,2021,52,3.7,17,35,49
203210449,2021,8,1.5,5,8,8
107710036,2021,52,4.1,11,33,49
202210322,2021,34,2.6,14,31,33
104510065,2021,52,6.5,12,20,41
110110394,2021,62,1.6,41,59,62
104210623,2021,52,4.9,10,31,46
103410784,2021,62,1.7,41,60,61
101410463,2021,72,4.2,25,46,64
103510095,2021,62,3.3,26,47,58
103910064,2021,52,3.2,16,38,49
106610049,2021,52,4.8,8,25,48
100610058,2021,52,8.8,8,16,33
103010391,2021,41,2.1,28,37,39
100810462,2021,41,6.7,10,16,31
107010201,2021,62,4.0,27,40,57
102710096,2021,52,4.5,14,25,48
103210035,2021,52,5.3,12,27,45
107310085,2021,52,7.3,6,16,37
409610567,2021,0,,0,0,0
102510044,2021,52,7.2,5,19,40
101510286,2021,52,6.2,6,23,43
107610073,2021,52,4.9,9,25,47
101310164,2021,52,10.1,5,13,29
108010331,2021,52,5.9,4,23,43
100710463,2021,52,3.2,28,40,49
102390057,2021,52,11.0,6,11,27
108310346,2021,52,5.1,9,26,46
104110387,2021,82,2.0,30,71,82
109810038,2021,52,5.7,11,21,45
108810086,2021,52,5.6,9,20,45
200610172,2021,2,5.0,0,1,2
104310401,2021,52,7.1,10,24,34
106810056,2021,52,7.3,5,13,40
200610181,2021,40,3.7,13,25,37
102610088,2021,52,4.0,17,34,45
409610576,2021,0,,0,0,0
300312319,2021,2,2.0,1,2,2
100510041,2021,52,7.3,7,16,41
300312346,2021,31,2.7,5,24,31
300410067,2021,9,2.3,1,9,9
100210114,2021,52,4.6,14,28,48
109110178,2021,52,8.1,3,13,35
300710876,2021,3,14.7,0,0,0
300290432,2021,1,2.0,0,1,1
103310494,2021,52,7.3,5,13,37
300290433,2021,1,8.0,0,0,1
101610258,2021,52,8.0,4,15,34
108210189,2021,52,4.8,17,26,47
300312328,2021,7,15.4,0,0,2
106390069,2021,52,7.6,6,13,38
300810187,2021,3,7.3,0,1,2
300410746,2021,9,14.1,0,2,3
101810123,2021,52,13.5,2,2,17
300710885,2021,3,8.0,0,2,2
300810203,2021,4,5.8,0,2,3
110310205,2021,52,6.8,4,15,42
300110176,2021,7,12.3,1,1,3
110210136,2021,31,4.6,20,24,25
300511143,2021,10,3.9,1,6,10
112110141,2021,52,3.8,18,33,48
110110394,2020,62,2.3,25,50,62
104910043,2020,52,12.8,9,17,24
111610485,2020,57,3.1,21,39,55
409610576,2020,0,,0,0,0
300312346,2020,30,4.3,2,16,29
109290270,2020,62,6.2,8,20,51
105490024,2020,52,4.8,2,15,51
201410577,2020,9,1.9,7,8,9
202411651,2020,9,4.1,2,5,8
100210114,2020,52,3.9,17,35,48
300510136,2020,15,11.3,1,4,8
202411669,2020,51,3.5,13,30,49
201410586,2020,51,3.5,4,41,49
300810203,2020,5,3.8,1,1,5
300410067,2020,7,2.1,2,6,7
203210485,2020,42,2.5,23,32,41
107410084,2020,62,5.6,9,31,53
106610049,2020,57,6.9,5,17,43
203210449,2020,8,1.1,7,8,8
107710036,2020,62,4.8,15,35,54
108210189,2020,52,3.7,16,31,50
102910137,2020,47,1.8,30,40,47
202210322,2020,30,5.2,3,16,26
104510065,2020,62,11.5,7,15,28
110310205,2020,52,9.9,7,9,31
109810038,2020,52,8.5,5,11,34
104210623,2020,52,11.1,3,9,23
300710876,2020,3,9.7,0,0,2
102390057,2020,52,14.3,3,8,16
103410784,2020,62,2.1,32,56,61
101410463,2020,72,5.1,21,37,62
100810462,2020,41,7.3,9,18,28
103510095,2020,62,3.6,26,41,57
103910064,2020,62,6.4,5,25,51
103310494,2020,52,9.5,2,14,28
100610058,2020,52,10.6,4,9,26
103010391,2020,41,1.6,31,39,41
107010201,2020,62,3.4,27,45,58
102710096,2020,62,5.9,11,22,54
112110141,2020,62,5.3,17,31,52
301310144,2020,6,19.3,0,0,0
101610258,2020,52,12.3,2,7,26
103210035,2020,52,6.9,7,15,40
107310085,2020,62,8.9,5,19,40
300110176,2020,7,16.9,0,0,1
106390069,2020,52,10.2,3,9,29
102510044,2020,62,9.7,2,10,33
101510286,2020,62,5.8,9,26,51
110210136,2020,31,1.4,27,29,31
409610567,2020,0,,0,0,0
300312328,2020,15,17.7,1,2,2
107610073,2020,62,7.0,6,14,50
101310164,2020,52,16.3,3,4,9
108010331,2020,52,6.6,5,15,42
100710463,2020,62,3.3,21,43,59
102610088,2020,62,7.3,11,23,42
409610558,2020,0,,0,0,0
109010116,2020,62,5.1,20,36,53
108310346,2020,52,6.8,12,24,36
301310153,2020,1,1.0,1,1,1
301310135,2020,0,,0,0,0
108710227,2020,62,7.7,15,29,43
104110387,2020,82,2.3,25,72,81
100410042,2020,62,6.3,13,21,48
108110048,2020,52,5.9,11,25,41
300410746,2020,12,8.3,0,5,8
300110167,2020,9,2.7,1,8,9
108810086,2020,62,6.0,8,22,50
100910064,2020,52,10.1,8,15,26
107810026,2020,52,7.7,6,21,38
200611285,2020,8,3.6,2,7,7
106010452,2020,52,3.0,20,39,48
200610172,2020,2,4.5,0,1,2
104810971,2020,62,1.5,45,56,62
105310107,2020,52,2.4,28,43,51
101810123,2020,52,14.4,5,8,19
110590037,2020,41,6.8,4,12,31
108990372,2020,52,4.8,14,25,47
106810056,2020,52,10.3,4,14,30
100310925,2020,41,7.9,4,11,29
107090155,2020,52,11.3,2,8,26
100110099,2020,62,7.1,4,12,50
106910073,2020,52,5.3,16,21,47
200610181,2020,45,5.1,12,24,38
109710109,2020,62,3.5,20,38,59
106410069,2020,62,11.0,7,12,31
300810187,2020,3,6.7,1,1,2
300111474,2020,5,7.2,0,1,4
300210696,2020,25,9.3,1,4,16
108610079,2020,62,4.3,23,35,57
105910058,2020,62,13.5,7,14,26
109410475,2020,52,5.4,9,21,45
103110196,2020,82,3.9,11,47,77
300511143,2020,6,3.8,1,5,5
300710885,2020,1,15.0,0,0,0
103610058,2020,62,11.3,5,12,33
107210192,2020,82,2.7,49,67,78
300312319,2020,10,5.0,2,5,10
109110178,2020,52,11.2,4,9,25
104210086,2020,62,2.3,30,53,61
202210320,2020,5,1.8,2,5,5
100510041,2020,62,9.3,11,23,37
104310401,2020,62,10.7,7,15,28
107610073,2019,62,7.7,7,15,46
101310164,2019,52,18.5,0,2,7
105910058,2019,62,14.3,7,11,24
300312328,2019,13,16.9,1,1,2
409610567,2019,0,,0,0,0
300312337,2019,24,6.6,0,9,19
102390057,2019,52,13.9,4,9,18
108010331,2019,41,7.7,5,13,31
100710463,2019,67,4.7,16,28,60
106810056,2019,41,12.4,5,9,17
300410058,2019,0,,0,0,0
104210086,2019,62,3.8,31,42,56
108210189,2019,52,5.0,13,24,46
101810123,2019,52,18.0,4,4,9
104910043,2019,52,14.6,4,11,19
111610485,2019,57,3.3,27,37,55
100310925,2019,41,6.8,1,8,33
409610558,2019,0,,0,0,0
300511143,2019,1,4.0,0,0,1
109010116,2019,62,5.0,14,36,53
107090155,2019,41,9.4,3,13,22
109290270,2019,62,6.7,7,20,47
203211274,2019,8,5.4,0,2,7
105490024,2019,52,5.7,0,14,50
300210696,2019,6,10.7,0,0,3
300312346,2019,11,4.2,3,4,11
100210114,2019,52,4.6,20,33,45
108310346,2019,52,8.8,6,13,34
201410577,2019,9,3.3,3,7,8
300410067,2019,0,,0,0,0
202411651,2019,6,4.7,1,2,6
104110387,2019,82,3.2,19,67,79
300210112,2019,0,,0,0,0
301310153,2019,4,1.8,3,3,4
409610576,2019,0,,0,0,0
301010174,2019,16,12.2,1,3,8
202411669,2019,14,5.9,0,4,13
202490543,2019,35,9.6,2,9,20
201410586,2019,46,3.0,22,37,43
301310135,2019,1,1.0,1,1,1
301010183,2019,0,,0,0,0
300510136,2019,8,12.8,1,1,3
108710227,2019,62,10.4,7,18,37
200610181,2019,31,8.5,0,6,21
203210485,2019,28,4.8,2,10,26
107410084,2019,62,3.9,20,36,57
300111474,2019,0,,0,0,0
300411011,2019,2,6.5,1,1,1
112110141,2019,62,6.0,10,32,51
300190360,2019,10,5.3,1,4,10
104310401,2019,62,10.7,8,21,33
203210449,2019,4,1.0,4,4,4
107710036,2019,62,7.1,9,28,44
202210321,2019,10,4.9,0,5,10
100110099,2019,62,9.7,5,11,33
102910137,2019,47,4.5,20,28,42
104510065,2019,62,12.1,6,15,29
100410042,2019,62,9.9,10,19,33
108110048,2019,52,8.3,6,19,33
106910073,2019,52,6.1,8,16,45
202210322,2019,12,6.0,0,8,9
300211164,2019,2,6.5,0,0,2
103610058,2019,62,13.8,3,11,21
104210623,2019,52,8.6,4,19,33
110310205,2019,52,14.4,1,4,18
300512777,2019,4,9.3,0,0,3
300810187,2019,5,15.4,0,0,2
110110394,2019,62,3.6,18,43,58
301310144,2019,8,7.5,1,3,6
100910064,2019,52,10.9,3,17,27
101410463,2019,72,6.8,17,32,54
107810026,2019,41,9.7,4,13,22
300710876,2019,5,16.4,0,0,1
109410475,2019,41,7.9,2,9,28
103410784,2019,62,3.0,26,44,59
108810086,2019,62,7.0,5,16,52
103310494,2019,52,9.7,3,10,31
103910064,2019,62,5.8,10,29,52
300110167,2019,0,,0,0,0
300790037,2019,4,3.5,3,3,3
200610172,2019,2,4.0,0,0,2
103510095,2019,62,3.6,20,41,57
109710109,2019,62,4.5,14,32,56
110210136,2019,31,3.1,15,24,30
103010391,2019,41,2.0,31,35,40
300210687,2019,0,,0,0,0
200611285,2019,5,5.4,0,1,5
200611901,2019,12,6.9,0,2,9
100610058,2019,52,11.5,4,9,24
106010452,2019,52,5.6,18,27,42
109110178,2019,41,14.8,0,2,13
101610258,2019,52,15.2,1,4,12
300810196,2019,3,7.7,0,0,2
106410069,2019,62,15.5,3,6,16
107010201,2019,62,4.9,19,34,53
102710096,2019,62,6.7,6,16,53
103110196,2019,82,3.9,9,45,80
109810038,2019,52,8.7,7,18,33
300410746,2019,8,14.5,0,0,2
107210192,2019,82,3.3,26,63,77
104810971,2019,62,2.6,39,50,59
103210035,2019,52,10.0,8,11,29
107310085,2019,62,10.5,7,14,35
105310107,2019,52,4.1,19,31,47
100510041,2019,62,13.0,6,16,23
100810462,2019,41,8.8,7,15,24
300110176,2019,3,9.3,0,0,2
106610049,2019,57,7.8,3,17,41
102510044,2019,62,12.5,0,2,24
101510286,2019,62,6.1,12,24,51
102610088,2019,62,8.3,13,25,39
202210320,2019,3,2.0,0,3,3
110590037,2019,41,7.0,2,8,32
108990372,2019,41,6.0,1,16,33
108610079,2019,62,3.9,22,41,57
405210053,2024,10,2.0,4,9,10
405210053,2023,10,1.4,8,9,10
405210053,2022,10,6.0,4,7,8
405210053,2021,5,1.0,5,5,5
405210053,2020,5,1.0,5,5,5
405210053,2019,10,4.7,2,6,9
102510247,2024,22,2.5,17,19,20
102510247,2023,22,4.4,9,13,19
102510247,2022,21,2.7,14,17,20
102510247,2021,2,2.0,1,2,2
102510247,2020,21,9.4,8,8,14
102510247,2019,4,6.0,2,2,3
112771239,2024,1,7.0,0,0,1
210402523,2024,11,4.3,3,5,11
112771092,2024,47,5.4,11,18,42
210402530,2024,1,3.0,0,1,1
110790037,2024,58,6.3,6,26,45
103990182,2024,71,6.6,8,27,56
202790753,2024,38,2.7,16,28,38
210402537,2024,54,3.1,19,40,53
103690165,2024,0,,0,0,0
202790584,2024,8,5.0,2,5,7
103690123,2024,21,7.3,2,6,16
110790037,2023,51,7.9,4,14,34
210402523,2023,10,6.8,1,3,8
210402537,2023,50,2.1,25,44,50
202790584,2023,7,7.3,2,3,5
112771092,2023,41,7.2,6,13,30
210402530,2023,1,3.0,0,1,1
202790753,2023,34,3.0,15,24,32
103690123,2023,16,6.6,0,3,15
103990182,2023,65,9.0,5,16,40
204590377,2022,7,5.4,2,2,6
112771092,2022,41,5.8,8,19,33
110790037,2022,41,8.7,4,11,29
202790583,2022,1,3.0,0,1,1
103990182,2022,52,8.9,3,13,35
103690123,2022,16,5.1,2,5,15
202790584,2022,5,5.2,0,2,5
202790753,2022,24,2.8,4,17,24
204590558,2022,42,2.8,18,29,42
204590557,2022,1,3.0,0,1,1
202790583,2021,3,2.7,0,2,3
103990182,2021,52,6.2,9,21,40
202790585,2021,6,4.5,5,5,5
204590558,2021,26,2.4,13,20,26
204590557,2021,0,,0,0,0
202790584,2021,8,8.8,2,2,6
112771067,2021,41,7.0,4,12,31
110790037,2021,41,7.0,4,17,34
204590377,2021,9,1.9,4,9,9
112771067,2020,41,6.6,4,11,36
204590557,2020,1,2.0,0,1,1
202790499,2020,30,3.2,9,17,29
204590558,2020,46,4.2,13,27,42
202790469,2020,6,6.2,2,4,4
202790470,2020,4,3.5,2,2,4
110790037,2020,41,7.2,3,9,34
103990182,2020,52,8.3,4,15,39
204590377,2020,8,5.6,2,3,7
112771067,2019,41,4.3,10,22,38
200211138,2019,3,6.7,2,2,2
200211271,2019,21,4.9,4,11,18
200211289,2019,6,6.2,0,2,5
103511057,2019,72,6.9,3,11,62
203851862,2019,1,1.0,1,1,1
203851865,2019,6,7.2,0,0,6
103910901,2019,52,8.5,2,11,34
103530512,2019,62,6.6,0,10,55
106910797,2019,52,5.7,5,18,47
203851863,2019,3,6.3,0,1,3
203851864,2019,14,8.4,1,2,11
200290151,2024,5,5.2,2,2,4
200290250,2024,25,2.8,13,20,24
200290250,2023,25,3.1,13,18,24
200290151,2023,5,10.8,0,1,2
200290250,2022,25,3.0,10,19,25
200290243,2022,25,4.7,3,14,24
200290151,2022,4,7.5,0,1,2
200290151,2021,6,9.2,1,1,4
200290152,2021,12,2.7,3,11,11
200290152,2020,37,3.7,6,21,35
200290151,2020,6,11.8,0,1,2
200211298,2019,21,3.1,5,14,21
103990112,2019,52,8.6,2,11,37
112410988,2019,62,4.7,14,34,58
202712028,2019,4,8.3,0,1,3
202790409,2019,24,5.2,3,11,20
103511066,2019,72,4.5,5,37,67
106910804,2019,52,6.2,4,19,41
108911665,2019,41,6.1,0,11,37
203851869,2019,18,6.1,0,4,15
203851868,2019,10,8.3,0,3,7
200211305,2019,6,2.5,0,6,6
200211156,2019,3,8.0,0,1,2
112490439,2019,1,2.0,0,1,1
202712037,2019,12,5.3,0,5,10
204511177,2019,4,6.5,1,2,3
204511186,2019,36,4.0,9,18,34
103530521,2019,62,4.8,1,19,57
203851867,2019,5,3.2,1,3,5
203851866,2019,0,,0,0,0
203851901,2024,64,2.4,18,59,63
200290257,2024,25,2.8,12,18,25
112490449,2024,2,4.5,0,1,2
200290153,2024,5,2.8,2,3,5
103590343,2024,67,5.1,6,30,61
106990618,2024,47,6.2,5,14,43
112490448,2024,67,5.9,12,25,57
203851900,2024,12,4.2,2,5,11
108990438,2024,41,5.3,4,12,38
112490449,2023,2,3.0,0,1,2
103590343,2023,62,6.5,0,23,49
103590344,2023,41,5.9,0,11,37
200290153,2023,5,7.6,1,2,4
203851901,2023,47,3.4,8,30,47
108990438,2023,41,7.0,3,8,32
203851900,2023,8,2.9,3,6,8
200290257,2023,24,3.4,9,18,23
112490448,2023,62,7.5,12,23,45
106990618,2023,41,6.6,1,14,34
106990618,2022,41,7.5,0,15,28
103590344,2022,41,7.2,0,10,31
112490448,2022,62,7.1,10,19,45
203851900,2022,7,4.1,2,3,7
103590343,2022,62,7.0,8,24,49
112490449,2022,1,1.0,1,1,1
108990438,2022,41,8.1,1,11,29
203851901,2022,38,2.8,13,32,36
200290153,2022,4,7.3,1,1,3
103590344,2021,41,5.9,0,15,34
112490449,2021,0,,0,0,0
103590343,2021,62,5.2,3,25,58
106990618,2021,41,6.7,1,12,31
108990438,2021,41,7.5,2,7,33
203851901,2021,19,3.2,3,17,18
200290153,2021,5,3.8,1,3,5
200290154,2021,19,3.3,9,14,18
112490448,2021,62,4.2,18,34,58
203851900,2021,7,3.7,0,4,7
200290154,2020,25,5.1,6,12,21
200290153,2020,5,7.0,0,1,3
203851901,2020,38,5.5,4,15,32
103590344,2020,41,4.8,0,16,39
108990438,2020,41,8.0,0,6,30
106990618,2020,41,7.1,0,14,33
103590343,2020,62,4.3,8,34,57
112490449,2020,2,3.0,0,1,2
203851900,2020,7,4.6,1,3,7
112490448,2020,62,7.2,11,23,47
202790963,2024,42,2.9,10,27,42
107010422,2024,77,7.6,6,20,60
112490524,2024,21,4.6,2,11,19
202790516,2024,9,2.6,3,6,9
103890229,2024,67,4.5,5,31,62
202790355,2024,5,8.0,0,1,4
111900115,2024,31,8.1,4,8,23
300710179,2024,3,7.3,0,0,3
300710188,2024,9,1.4,6,9,9
104410210,2024,67,3.8,16,36,65
205710553,2024,11,6.6,2,4,9
103590276,2024,2,2.5,0,2,2
103511109,2024,67,6.9,1,15,54
205750148,2024,30,2.9,13,21,29
202790356,2024,30,2.5,9,24,30
105510538,2024,52,1.8,32,48,52
104410224,2024,1,4.0,0,0,1
103511109,2023,62,10.5,2,14,37
202790516,2023,8,5.0,1,4,7
202790517,2023,35,2.6,12,24,35
202790515,2023,1,9.0,0,0,1
103890229,2023,62,5.0,3,23,58
300710188,2023,13,2.8,7,12,12
103590276,2023,2,3.0,0,2,2
202790498,2023,1,6.0,0,0,1
205750148,2023,54,3.6,25,36,50
202790357,2023,21,2.0,11,18,21
107010422,2023,72,8.8,3,20,46
300710179,2023,3,4.7,0,0,3
103890267,2023,1,1.0,1,1,1
104410224,2023,1,2.0,0,1,1
202790355,2023,10,10.3,0,3,6
205710553,2023,10,4.5,0,3,10
111900115,2023,32,8.1,3,9,23
104410210,2023,62,5.0,7,19,56
105510538,2023,52,2.2,30,44,52
111900115,2022,26,6.0,2,9,24
300710179,2022,5,5.2,0,2,5
205710553,2022,9,7.4,0,1,7
202790357,2022,42,2.9,11,29,42
202790355,2022,9,9.7,0,0,6
202790498,2022,1,1.0,1,1,1
103590276,2022,1,8.0,0,0,1
107010422,2022,72,7.4,2,20,56
300710188,2022,5,2.8,2,4,5
205750148,2022,54,3.7,21,33,53
103890229,2022,62,7.0,6,21,50
202790515,2022,1,2.0,0,1,1
202790517,2022,33,3.3,12,20,32
202790516,2022,6,11.2,0,0,3
105510538,2022,72,3.2,31,52,68
103511109,2022,62,7.4,5,15,46
104410210,2022,62,5.9,3,15,57
202790355,2021,12,6.0,1,4,11
104410210,2021,62,4.9,13,29,55
202790517,2021,20,1.9,14,16,20
205750148,2021,47,3.4,18,31,44
103590276,2021,0,,0,0,0
202790516,2021,6,6.3,0,0,6
205710553,2021,9,6.2,0,2,8
105510538,2021,72,3.2,24,45,72
300710179,2021,5,9.4,0,1,3
103511109,2021,62,7.8,6,15,45
202790357,2021,25,2.2,18,20,25
202790498,2021,2,1.5,1,2,2
202790515,2021,5,2.4,2,4,5
107010422,2021,72,8.7,5,25,46
300710188,2021,4,6.5,0,1,3
103890229,2021,62,7.2,8,21,45
103511109,2020,62,8.9,8,21,40
105510538,2020,72,2.7,38,53,71
300710179,2020,5,2.8,2,3,5
103590276,2020,1,5.0,0,0,1
202790357,2020,25,4.5,5,12,22
205750148,2020,55,3.6,16,38,50
205710553,2020,10,5.6,2,5,9
107010422,2020,72,8.0,8,24,49
202790498,2020,34,2.2,14,29,34
202790355,2020,11,5.8,2,5,9
300710188,2020,5,3.4,1,3,5
202790357,2019,20,4.7,0,8,20
202790355,2019,6,4.5,1,2,6
107010422,2019,72,9.0,6,22,43
300710188,2019,8,4.8,4,5,6
105510538,2019,72,2.3,35,57,72
103511109,2019,62,7.9,4,19,44
103590276,2019,0,,0,0,0
205750148,2019,45,5.2,0,19,41
205710553,2019,6,3.5,1,3,6
205710562,2019,9,7.6,0,4,5
300710179,2019,5,7.4,1,2,3
202790356,2019,34,6.0,0,11,30
112572405,2024,41,6.8,3,14,32
202490695,2024,81,4.5,19,40,73
208150894,2024,11,7.2,0,2,8
208150885,2024,14,5.5,2,7,11
205053456,2024,76,3.8,12,48,70
109850822,2024,41,4.7,4,15,40
210401529,2024,12,6.2,1,5,9
203850884,2024,28,4.3,1,12,27
110090129,2024,69,4.8,4,37,61
210401543,2024,70,3.6,20,48,64
202790487,2024,50,3.3,9,28,50
204150985,2024,9,1.9,3,9,9
204753328,2024,41,2.8,12,36,40
203051236,2024,11,5.5,1,5,10
104151199,2024,185,3.3,89,134,174
109451993,2024,54,6.4,1,12,46
202790488,2024,19,4.4,0,11,17
111650687,2024,52,3.9,18,34,50
203850893,2024,11,5.4,1,2,10
204753249,2024,7,3.7,0,4,7
204150852,2024,6,3.3,2,5,5
203850963,2024,20,2.6,0,20,20
205053447,2024,13,5.5,1,4,12
205750049,2024,11,5.8,2,6,10
202390577,2024,55,3.9,12,34,52
203051245,2024,67,3.1,30,56,62
205750031,2024,55,3.2,26,36,52
208150901,2024,45,3.7,9,27,43
204150843,2024,22,2.7,3,18,22
202352613,2024,18,4.4,2,11,16
203851194,2024,18,3.3,2,13,18
103890231,2024,42,4.2,14,29,38
112270887,2024,27,2.3,15,23,26
202456013,2024,13,3.2,2,9,13
202753704,2024,32,2.8,7,23,32
203850972,2024,7,2.6,3,5,7
208450546,2024,64,2.2,30,57,63
210401536,2024,1,2.0,0,1,1
203850918,2024,31,4.1,4,17,28
103451339,2024,47,3.2,25,33,43
202790489,2024,44,2.5,14,34,44
202753713,2024,11,4.4,2,5,11
205750094,2024,68,3.0,24,50,67
208450555,2024,11,4.6,2,6,9
202352622,2024,12,5.2,0,3,12
103650921,2024,63,6.9,5,16,50
103690151,2024,0,,0,0,0
205750101,2024,12,3.3,7,7,12
202753679,2024,13,5.2,1,4,11
202352622,2023,12,9.4,1,1,8
205750101,2023,12,2.3,8,9,12
202790489,2023,16,3.4,3,9,16
205750031,2023,47,3.4,9,35,46
205750049,2023,8,3.6,2,5,7
202790488,2023,43,5.3,3,18,39
103890231,2023,42,4.4,13,23,39
202456013,2023,12,3.3,5,9,12
202352613,2023,35,5.2,2,13,32
109850822,2023,42,5.6,3,11,36
203850893,2023,12,3.8,3,7,12
203851194,2023,18,2.9,0,13,18
103451339,2023,49,3.1,28,36,45
202753713,2023,10,4.9,4,5,9
204150852,2023,9,3.1,5,7,8
202753679,2023,13,4.2,1,7,12
202753704,2023,22,3.8,5,13,21
203051245,2023,66,3.8,28,46,59
204150843,2023,43,3.7,11,28,42
210401529,2023,11,2.9,7,8,11
210401543,2023,66,2.5,33,51,64
204753328,2023,48,2.0,22,44,48
111650687,2023,54,3.9,16,35,48
204753249,2023,9,3.6,3,5,8
208150901,2023,53,3.5,16,38,50
205053447,2023,13,4.8,3,4,12
205053456,2023,76,3.9,21,50,70
208450546,2023,64,2.8,27,46,63
202390577,2023,38,3.7,8,20,38
208150894,2023,11,8.7,2,2,7
208450555,2023,11,3.5,3,7,11
109451993,2023,52,5.1,8,19,48
112572405,2023,41,5.4,6,13,37
208150885,2023,15,2.5,2,13,15
203850918,2023,31,3.4,5,21,30
202790487,2023,60,2.7,14,45,60
210401536,2023,1,5.0,0,0,1
